year,day,hour,minute,bx,by,bz,row1,row2,row3,row4,row5,row6,row7,row8,row9,row10,row11,row12,row13,row14,row15,row16,row17,row18,row19,row20,row21,row22,row23,row24,row25,row26,row27,row28,row29,row30,row31,row32,row33,row34,row35,row36,row37,row38,row39,row40,row41,row42,row43,row44,row45,row46,row47,row48,row49,row50
2020,56,15,60,3.096228166666667,-0.9793046833333336,0.4317967266666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,16,60,3.1792436666666672,-0.9695401833333335,0.4553736833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,17,60,3.468426333333333,-0.07261819000000001,0.39377644999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,18,60,3.2510443333333328,-0.5290854066666666,0.06585360416666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,19,60,2.9880854999999986,-1.5259841666666667,0.4423043756666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,20,60,3.056408833333334,-1.5937791666666665,0.2940403033333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,21,60,3.1737148333333334,-1.1822658666666672,0.17683916283333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,22,60,3.5861419999999997,-0.9814402833333333,-0.07830261466666673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,56,23,60,3.756875000000001,-0.9408776033333329,-0.30387714483333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,0,60,3.9209154999999996,-0.4183829289666667,-0.4301417783333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,1,60,4.106912500000001,-1.0799726916666672,0.20198755170000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,2,60,4.134190833333334,0.3567926286666667,0.56055931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,3,60,4.0627993333333325,-0.9074029666666664,0.95238225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,4,60,4.253433833333333,0.8627817833333336,-0.06042373100000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,5,60,0.8216076933333331,2.784353366666666,-1.379551791333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,6,60,0.889055676,3.9938225,-0.09384142333333324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,7,60,4.9547936666666645,1.9394700999999996,1.5347236966666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,8,60,4.036554000000001,2.8624183333333333,2.8469175000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,9,60,4.046695833333334,0.9082600925000001,3.8880199999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,10,60,4.590195666666667,-2.3571109583333336,3.6789064999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,11,60,3.295577050000001,-4.265047283333333,0.90604296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,12,60,0.646800655,3.163697383333334,1.5275565499999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,13,60,0.3631275891666668,3.7622868333333344,0.8484207866666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,14,60,-0.48231510000000005,3.8113788333333343,-0.235229441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,15,60,-0.45106078133333366,2.981577333333334,-1.3426199625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,16,60,0.9757054916666664,-1.9051194216666665,1.0240831833333328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,17,60,-0.35545139650000007,-1.8082353666666664,-1.1302007749999996,629.2226666666667,628.4673333333333,630.9096666666666,628.9486666666667,627.9693333333333,629.8063333333333,629.279,629.3923333333333,629.5936666666668,630.0326666666666,629.8383333333334,628.0405000000001,626.9815000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,18,60,-1.6740157833333342,-1.0012742250000002,-3.031534500000001,55.1187,14.8204,80.5507,69.3782,87.52501296296298,79.00324814814815,115.49520740740742,125.33222222222227,279.20061111111113,309.0579444444445,490.3198888888887,540.4453518518518,528.4468148148148,440.1515740740741,386.12001851851846,340.84044444444453,395.62337037037037,342.82598148148145,396.9825740740741,375.6685,339.6227962962963,363.6352222222221,366.21264814814816,321.5833333333333,366.563,288.448,361.094,344.185,299.542,318.813,316.639,286.003,358.14,279.581,358.622,346.645,379.019,171.492,356.39,341.041,394.822,342.691,408.444,382.138,360.488,383.92,405.391,382.076,429.751,436.844
2020,57,19,60,0.15001633666666667,1.7130591099999997,-0.5072667566666665,,,,64.28337692307693,94.27235499999998,86.93194666666665,125.53579999999998,136.47109999999998,295.3411166666667,329.28180000000003,499.9738166666667,538.4519666666666,523.5850833333333,444.56953333333325,399.50424999999996,358.2802333333333,410.69858333333326,352.16406666666666,374.8690666666666,360.15216666666674,324.18551666666656,351.4025333333332,354.86967241379307,321.342,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,20,60,0.3575497900000001,3.518797833333335,1.045770495,,,,64.41104444444444,97.68295892857144,88.37213500000001,127.99193333333338,135.17108333333334,284.07294999999993,301.5379833333334,481.48005000000006,540.7948499999999,548.0279166666664,476.58425,413.6214000000001,359.0236333333333,406.1419166666666,355.56429999999995,390.0995833333333,365.6009000000001,329.79656666666665,356.78023333333334,362.3986000000001,328.17276,373.699,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,21,60,1.969573683333333,-1.2848484166666665,2.293095999999999,,,,,102.73269649122804,92.577495,125.87991666666666,129.44120000000004,274.99458333333337,303.5307499999999,495.3232,567.4073999999999,576.4753166666666,508.50503333333324,441.96161666666654,378.98681666666664,417.27455,363.48964999999987,383.60686666666646,359.9866333333334,321.6572666666667,349.69146666666677,357.59195000000005,318.9798125,349.944,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,22,60,1.513889566666667,-3.7583595,0.1385241166666665,,,,69.3905,99.36291000000001,89.56531166666667,123.04525000000002,128.31009999999995,277.9569000000001,318.189,511.78644999999995,570.7372666666669,554.2939833333334,467.06361666666686,408.20581666666664,360.13606666666675,411.21205000000015,360.3258166666667,375.2037333333334,359.71231666666677,323.72458333333344,354.3791333333332,362.8295500000001,328.901,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,57,23,60,0.7295162650000001,-2.3303432833333333,0.042064650000000085,,,,65.48182222222222,96.11846833333334,85.5652983333333,119.36470000000003,126.28779999999998,274.41134999999997,301.93395,481.77118333333334,526.9152333333332,514.6262666666668,433.63519999999994,389.02715000000006,352.8753500000001,409.7147666666668,353.29063333333335,374.8226,360.10535,324.9942500000001,354.74911666666674,361.1776166666665,324.295,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,0,60,1.4271283166666666,-1.9791579793333332,1.1006160666666667,,,,65.95320714285715,97.21533513513512,86.8110027027027,122.40567567567565,134.96245945945947,293.03499999999997,325.19316216216225,472.24516216216205,482.94472972972966,468.90886486486477,408.7935405405405,386.7690810810811,357.2828648648648,413.1903783783784,334.3798648648648,374.01786486486486,360.81989189189187,327.56086486486487,355.62043243243244,358.31021875,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,1,60,1.8452620700000002,0.8313088299999999,1.2453707716666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,2,60,1.8893653499999998,-0.4558936383333332,1.2521573816666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,3,60,2.960902333333333,0.3006502978333333,2.040670533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,4,60,2.6329224333333334,1.3875452499999996,1.3867984833333329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,5,60,3.0217465000000017,0.06580663166666668,0.8019907833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,6,60,1.9983347733333334,-1.8717070933333335,-0.13835139333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,7,60,-2.4777155000000004,-1.4551694166666667,-2.2096459999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,8,60,-1.6239265666666671,-1.9570144783333332,-2.0343828333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,9,60,-0.7733700666666663,-2.2057846666666663,-1.45415775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,10,60,0.7795612466666667,-2.1495648666666667,0.6678921983333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,11,60,1.5358519899999998,0.3626130749999999,-0.23539350999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,12,60,1.1249414849999997,-1.2690433016666665,0.47083409166666657,,,,,94.56951818181818,82.69063137254903,116.88608620689655,118.94080000000001,247.63708333333332,221.4412666666667,382.8018666666666,424.0776166666667,460.2388166666668,438.64021666666673,425.8653166666667,382.38298333333324,415.0012500000001,354.36168333333336,409.4048,383.001,328.4743000000001,348.22903333333323,354.0125333333333,322.4691818181818,369.72230769230765,289.89090000000004,363.3433333333333,,,,,,,,,,,,,,,,,,,,,,,
2020,58,13,60,2.49124655,0.7341170333333333,0.36917549899999996,,,,,84.88370625,73.05737551020407,109.24306666666666,108.7528033898305,229.99949999999998,187.41571666666655,350.55141666666657,387.05115,421.4590833333334,401.37285000000014,410.56690000000003,384.67780000000005,419.2276,354.50669999999997,415.66246666666643,393.37699999999984,336.8624166666666,355.2683333333333,352.2960333333333,317.5858333333333,365.5768695652173,284.1553870967742,358.45745454545454,342.74687500000005,,,,,,,,,,,,,,,,,,,,,,
2020,58,14,60,2.6527618333333334,0.7176073740000002,-0.01591951999999992,,,,,,82.51785,113.94366666666667,115.378,239.72566666666668,202.41166666666666,359.172,396.2873333333334,438.6716666666666,426.103,419.82633333333325,376.05299999999994,407.8413333333333,344.36466666666666,414.28666666666663,410.308,321.52366666666666,342.296,348.6003333333333,319.61266666666666,369.4576666666667,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,15,60,2.7842758333333344,-0.14455131699999996,0.5740336,231.3105,74.55985,149.872,90.90806,92.50372916666667,76.51612,110.688794,111.19981400000002,241.48807999999997,224.62158,384.9778,409.03162,422.8082600000001,384.05511999999993,385.3222599999998,356.78075999999993,402.74538,344.01678,406.78700000000003,373.03893999999985,333.41664000000003,360.18671999999987,365.4613800000001,350.435052631579,396.3316666666667,323.8676666666667,366.91066666666666,343.204,292.76099999999997,320.948,329.506,301.058,356.155,281.382,364.348,351.357,388.612,344.042,361.174,339.111,401.082,344.981,416.851,405.109,383.213,376.475,388.766,372.787,451.172,461.524
2020,58,16,60,1.5531670550000007,-1.937701333333333,0.5672678466666665,,,,,94.00103636363637,80.85423666666667,115.01101666666665,115.85760000000002,241.3432333333334,211.26115,377.92401666666666,425.34405000000004,463.33239999999984,433.06875,408.8955000000002,363.63706666666656,406.3559166666666,351.5040166666667,420.6212666666667,389.2133333333333,320.14003333333335,345.2582833333332,351.6476833333334,320.0441186440678,366.5602222222222,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,17,60,0.8958104114999998,-1.025771,0.5062827149999999,,,,,92.77970000000002,79.27243437499999,112.61098363636361,113.2549083333333,238.5046,197.7015833333333,352.7665833333333,389.51913333333334,438.97078333333343,433.0121333333334,428.9950833333333,383.65413333333345,411.9948666666666,346.8551833333333,414.0081833333335,404.01926666666674,338.06221666666676,345.7161833333333,348.4443166666667,317.67684999999994,368.28625454545465,286.41495652173916,359.264,,,,,,,,,,,,,,,,,,,,,,,
2020,58,18,60,-0.23343660666666669,-1.7380459333333333,0.14882702463333333,,,,,,80.32194,113.74519999999998,114.99767857142855,238.0414285714286,190.72194642857144,344.3406428571429,382.4758035714286,439.305625,444.1202678571427,445.8689464285712,400.765482142857,420.29521428571434,349.2255,414.69533928571445,410.6242142857142,337.2888392857143,344.10473214285724,347.3615357142857,317.0157499999999,368.46248214285714,286.4294583333333,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,19,60,0.7170269300000002,-1.8330140000000001,0.38008546716666664,,,,,94.12735,78.7608294117647,114.22636666666664,115.05868333333335,236.7903333333333,192.19908333333336,352.22180000000003,397.45565000000005,452.1935500000001,450.8721166666667,447.5519166666669,401.5716166666667,420.8960166666667,350.9892000000001,416.4892666666665,409.3742666666667,327.6556499999999,342.9731166666666,348.5695666666668,318.1972000000001,369.1404666666666,288.20244444444444,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,20,60,0.7033703305,-2.4804441666666674,0.14736751500000006,,,,,88.08685,78.2234119047619,113.53708333333334,114.21818333333331,235.98620000000008,193.3040333333333,355.5835333333334,404.4704666666668,458.50464999999997,447.72448333333324,431.7881666666666,382.2059333333334,412.40063333333325,348.92205000000007,417.80816666666664,404.1989333333334,324.99904999999995,342.96971666666667,349.43654999999984,319.02003333333346,369.31720689655157,285.77099999999996,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,21,60,1.0071006190000003,-2.8298861500000005,-0.10505419166666655,,,,,90.82236470588236,77.30364736842108,112.3013833333333,112.62316666666662,234.6071166666667,197.32298333333333,363.77656666666667,413.88165,459.6541333333333,434.6673166666666,411.12045000000006,364.5119500000001,405.6199833333332,348.9745000000001,417.0292666666666,393.9314166666667,321.51368333333346,344.65028333333333,350.9989666666668,319.7132203389831,368.3718484848484,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,22,60,0.5823753666666663,-3.0559648333333334,-0.6836139314999998,,,,,89.77356785714285,72.43715166666668,108.73170000000002,108.05236666666669,226.60783333333336,188.96179999999998,366.73474999999996,424.5244166666667,465.29130000000004,426.6304166666666,396.22248333333323,353.72725,402.4477499999999,349.5579666666667,414.9456166666666,386.9169499999999,320.8481166666667,345.7550166666668,352.4860000000001,320.44518965517227,369.49318181818177,,,,,,,,,,,,,,,,,,,,,,,,,
2020,58,23,60,1.2023029200000002,-2.9995881666666677,0.274392791,,,,58.933848484848475,90.01244,75.55843666666668,112.14781666666666,119.30784999999999,255.2595166666667,237.31644999999997,390.0867833333333,418.0874333333333,437.4393333333332,394.90730000000013,380.72468333333325,351.71486666666675,408.3101500000002,343.9880833333333,390.72426666666667,368.76851666666676,324.8683,348.6718833333333,353.3664871794872,321.211,369.2635714285714,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,0,60,1.4371072750000002,-3.0741338333333337,-0.40014841333333334,,,,59.67318372093023,91.6139347826087,78.0437195652174,113.57617391304343,123.73486956521735,271.3540000000001,277.49156521739127,418.97460869565214,422.2288695652173,419.07302173913035,371.8978695652174,370.75730434782616,351.6387391304346,411.5709565217392,342.28684782608696,379.7843260869566,360.7673913043478,326.1007391304347,350.9547391304348,353.85022222222227,320.0085,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,1,60,1.1490709499999998,-2.889906166666667,-1.154642393166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,2,60,1.5312879999999993,-2.9738378333333335,-0.19962089050000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,3,60,1.6071709500000004,-2.915139333333334,0.0005998466666666836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,4,60,2.1341170000000007,-2.4770871666666667,-0.6549526178333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,5,60,1.7381169999999992,-2.5095425000000002,-0.9353099201666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,6,60,0.7478933983333332,-0.8900305333333332,-0.8137883133333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,7,60,-1.6477962333333331,2.56208335,-2.6930105174999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,8,60,-2.051549433333333,4.963548066666667,0.05053553333333337,,,70.78892352941176,67.12424285714285,97.83662068965518,86.78344482758621,124.12034482758624,142.07053333333334,335.75249999999994,496.51723333333337,649.5843333333333,589.8260333333334,473.72439999999995,377.5914333333334,370.2122666666667,354.88573333333335,411.45596666666654,330.3503333333334,374.2632333333333,359.8257333333334,325.4066000000001,356.11310000000014,356.11899999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,9,60,-1.6696409400000003,6.201695666666664,-0.4425394323333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,10,60,-0.013572433333333281,2.691250966666666,1.5639589083333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,11,60,-1.321965433333333,3.581716333333335,-0.5626566116666667,,,78.66204285714285,72.89672857142857,104.5362857142857,98.60427142857142,157.44842857142856,217.77328571428575,414.82085714285716,519.702,602.8238571428572,560.1038571428571,489.0488571428571,400.6902857142858,379.8174285714286,361.3397142857143,407.5295714285714,303.32342857142856,376.4785714285714,365.2222857142857,330.0961428571428,351.8855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,59,12,60,-0.09778849733333342,3.517991266666667,1.9520471516666669,,,73.27636000000001,67.75416097560975,97.34608727272725,86.72011355932207,134.02373166666663,157.63192333333333,305.6293999999999,329.8133833333334,469.3832333333334,477.23908333333327,454.17855000000003,386.1588166666666,374.0727166666665,354.0317999999999,407.29195000000016,331.84693333333337,386.5163666666666,367.83369999999996,327.1423666666668,350.41265217391316,353.63107142857143,321.79774999999995,369.998,293.6275,366.50300000000004,,,,,,,,,,,,,,,,,,,,,,,
2020,59,13,60,2.922885433333333,3.073987866666666,3.0923764833333327,,,,58.93115454545454,88.61472692307694,73.61110303030301,110.5202272727273,114.04008771929824,241.78361666666663,210.25328333333331,366.52528333333345,397.4222000000001,432.35520000000014,418.4697166666668,425.530633333333,400.01648333333316,434.1836499999999,370.31123333333323,416.3917833333334,393.7420000000001,350.96306666666663,362.1017166666666,352.9044310344827,319.2508333333332,371.36158823529416,294.46908333333334,368.61292307692315,351.695,310.505,,,,,,,,,,,,,,,,,,,,,
2020,59,14,60,-1.168800466666667,1.5275542116666665,-0.6055157433333336,,,,,98.06734,91.15006666666667,124.36657446808515,128.8522777777778,256.77914999999996,221.2614833333333,370.8588166666666,410.5319666666666,465.63915000000003,476.6796999999999,484.59845000000007,452.08053333333316,463.05636666666686,391.0366166666667,432.95228333333336,416.73356666666655,367.0949833333333,363.9330833333334,354.94376666666665,321.98205000000013,372.77768333333336,294.18121212121224,369.0275882352941,352.599,319.978,,,,,,,,,,,,,,,,,,,,,
2020,59,15,60,-1.7930632130833335,5.819659833333334,0.5831404783333329,,,,,,,115.58366666666666,114.11733333333333,223.34285714285716,168.56780357142858,324.96868333333344,357.3966166666667,416.44806666666676,441.8781499999999,490.8591833333334,509.05305000000004,529.4839999999999,468.93009999999987,472.8021166666668,438.5141166666669,395.0261166666667,403.35865,372.26095,322.73671666666655,367.3249666666665,291.4139833333334,367.5948421052632,348.8892666666665,314.3062,,,,,,,,,,,,,,,,,,,,,
2020,59,16,60,-0.39489907666666596,5.778098583333333,0.6659148079166667,,,,,,,,108.747,214.67666666666665,152.58766666666665,298.20020000000005,324.8402999999999,378.3026166666668,394.33843333333334,457.2287166666666,513.5211999999998,575.1352666666666,568.4200166666668,548.2137500000002,498.5496666666666,435.44644999999997,423.27925,405.21353333333343,362.53893333333343,360.67625000000004,283.77895,362.88283333333334,350.2850178571429,316.36582142857145,330.646,336.179,,,,,,,,,,,,,,,,,,,
2020,59,17,60,-1.936224111666667,4.314190666666667,0.5497746821666668,,,,,,,,,217.329,155.8094,292.58445833333326,313.63760416666656,356.25006896551724,352.75131666666664,396.8057333333334,431.4037833333333,518.1179166666667,561.6410500000001,606.1656333333335,591.5533500000001,528.7794333333333,475.13950000000006,435.04139999999995,384.0955166666667,377.30799999999994,298.7574333333333,362.5851333333333,348.2250338983051,316.45633898305084,329.13252173913037,337.3638260869565,305.8765,,,,,,,,,,,,,,,,,,
2020,59,18,60,-0.11558803333333341,5.0678,1.9191487999999997,,,,,,,,,,,286.81328571428566,300.59755,337.57160377358485,324.38332203389825,352.549779661017,353.93784745762696,439.8488644067796,479.52842372881344,577.898152542373,596.0169152542371,548.4605593220341,488.8661355932205,446.8005254237288,396.5951355932203,414.1998983050848,336.5789491525424,359.14472881355937,336.7955593220338,306.87772881355926,327.6363035714286,337.3012678571428,306.5690769230769,,,,,,,,,,,,,,,,,,
2020,59,19,60,5.536894833333333,-2.493274316666668,1.5369482866666668,,,,,,,,,,,297.1285490196079,309.79657692307694,340.92405555555547,314.0183888888889,341.1980185185187,379.71192592592604,509.3735000000001,590.7000740740742,630.5296666666668,607.0165370370371,546.1897222222224,498.47062962962957,455.5447222222222,395.4278333333334,372.34022222222234,284.68405555555563,361.41762962962963,352.52612962962957,320.36500000000007,332.8957272727273,341.27450000000005,,,,,,,,,,,,,,,,,,,
2020,59,20,60,4.607361683333331,-3.653929983333333,-1.0057260466666667,,,,,,,,,,,301.5675833333333,314.1635,346.0121346153847,328.98535000000004,374.10966666666684,429.5771333333334,537.7660333333331,585.0917166666665,611.5769666666669,598.7644666666664,556.6506166666669,517.2914666666667,476.7841166666667,416.0106166666666,392.9720166666667,305.8594999999999,372.1297166666667,351.18965000000003,316.65336666666656,326.0594285714286,339.3930476190476,312.82665000000003,370.536,,,,,,,,,,,,,,,,,
2020,59,21,60,0.15274495833333315,1.4331414246666663,-0.5038869333333335,,,,,,,,,,,317.3248571428572,328.5660000000001,356.63842857142856,341.7574666666667,381.9071333333334,397.15208333333317,477.68773333333337,509.82223333333314,592.8584666666666,637.0559,655.7167666666668,619.1838166666669,557.2378666666666,474.4932833333334,450.38081666666676,360.8059333333332,396.2755333333333,341.7366499999998,302.5580333333334,326.5190344827586,341.56379310344835,315.96982758620675,,,,,,,,,,,,,,,,,,
2020,59,22,60,2.961890000000001,0.9888528000000003,2.7389538500000006,,,,,,,,,,,318.76031249999994,329.7875,356.491588235294,345.2798499999999,387.2239666666667,409.76044999999993,495.92108333333346,538.3349833333334,607.1238666666667,640.8371833333334,655.03535,623.7109333333335,566.7435166666668,484.60438333333343,451.62306666666666,356.64489999999995,392.5434166666667,345.32511666666664,305.5709166666667,328.5737090909091,345.1359454545455,319.8724545454546,378.00966666666665,,,,,,,,,,,,,,,,,
2020,59,23,60,2.0726674333333337,2.702765399999999,3.058785413333333,,,,,,,,,,,306.22575,330.43379999999996,362.39671428571427,356.2278035714286,392.7087166666667,396.9218,459.5075666666666,451.6855500000001,519.9829,548.4743000000001,570.3380833333335,579.2266166666666,558.1055166666666,503.06158333333326,481.4172499999999,393.0035,411.49978333333326,363.1605166666667,309.53465,330.7960999999999,346.4610833333333,322.73694999999987,383.1208333333333,310.58507142857144,394.3445,,,,,,,,,,,,,,,
