year,month,day,hour,minute,bx,by,bz,row1,row2,row3,row4,row5,row6,row7,row8,row9,row10,row11,row12,row13,row14,row15,row16,row17,row18,row19,row20,row21,row22,row23,row24,row25,row26,row27,row28,row29,row30,row31,row32,row33,row34,row35,row36,row37,row38,row39,row40,row41,row42,row43,row44,row45,row46,row47,row48,row49,row50
2017,2,14,13,60,-2.4742895,0.6531981833333333,-0.19229270166666668,258.514,151.04336666666669,263.1071166666667,252.14294999999998,275.36823333333336,291.72023333333334,468.9800666666667,769.2899333333334,783.8615333333333,526.0473166666667,407.27366666666666,377.76253333333335,400.01576666666665,380.2318333333333,398.32219999999995,373.08388333333335,405.5164666666667,339.92879999999997,410.2672,396.8046458333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,14,60,-1.9308433333333332,0.7547831168333333,0.006614940616666667,258.34575,152.31208333333333,263.9302833333333,253.46195,279.82821666666666,313.89715,534.1564166666666,842.8094666666667,780.1790333333333,489.22735,396.0441,376.31683333333336,400.5469,382.89726666666667,399.93963333333335,364.29699999999997,403.1990833333333,342.14186666666666,413.7871333333333,400.18617647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,15,60,-1.9606541666666668,0.6601386551666667,-0.008790611499999997,258.5210333333333,152.81875,264.53405,254.91996666666668,289.5810166666667,357.55063333333334,599.76885,840.9447666666667,720.4313833333333,445.7006666666667,390.0709666666667,375.19711666666666,400.7933166666666,383.2565,399.88225,361.90195,402.4030166666667,344.55648333333335,414.7461666666667,399.0538571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,16,60,-2.13035875,0.2594523441666667,-0.4256320066666667,259.365,153.68176666666668,264.70565,255.0367,289.3102333333334,369.03198333333336,651.5687166666667,877.1953166666666,675.9080166666666,395.82713333333334,383.99705,375.96136666666666,401.1895666666667,383.90381666666667,400.54856666666666,361.11744999999996,402.61696666666666,343.99014999999997,412.3566666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,17,60,-2.1965578333333338,0.11714923083333334,-0.9503424166666666,259.3924,153.94063333333332,264.93461666666667,255.20565,294.4644,399.52916666666664,708.8912833333333,872.4072333333334,608.5098333333333,350.4791833333333,379.96209999999996,375.6899833333334,401.2732,384.1313166666667,400.4776166666667,361.2995166666667,402.7108833333333,345.7880666666667,411.48013333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,18,60,-2.1209028333333335,0.11927691166666668,-0.9383643166666666,260.0016,154.35461666666666,265.3682166666667,257.97935,311.1260833333333,462.77675,769.9783833333333,818.5373,539.15105,324.60319999999996,378.5086,375.91686666666664,401.86826666666667,385.0811166666666,400.2353333333333,360.83146666666664,403.92821666666663,350.6495833333333,410.7898771929825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,19,60,-2.302481,0.06761071666666667,-0.5681443500000001,261.8444166666667,156.14703333333333,267.16638333333333,265.80283333333335,345.78865,540.1027333333334,778.36105,690.37095,464.7364,308.54069999999996,379.97856666666667,378.30903333333333,405.42653333333334,389.4178,394.66659999999996,353.97135,404.82013333333333,350.06041666666664,407.5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,20,60,-1.7209306666666668,1.68955245,-1.4595809333333334,260.05808333333334,154.5186666666667,266.1612833333333,262.9508166666667,322.17378333333335,441.93188333333336,651.0605666666667,686.8693333333334,523.26245,337.75581666666665,381.12988333333334,376.28265,402.45945,385.91311666666667,398.52475,357.4301666666667,403.92699999999996,349.33706666666666,412.5352142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,21,60,-0.9345512183333333,2.979798666666667,-1.5125710166666666,257.92850000000004,152.33618333333334,263.51685000000003,253.20863333333332,283.7451,331.71295,524.2574166666667,677.5844833333334,593.4175666666667,386.63525000000004,386.06034999999997,375.1890333333333,400.3149833333334,383.04968333333335,400.11145000000005,359.34888333333333,401.68993333333333,344.9785166666667,415.13626666666664,399.6398571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,14,22,60,0.69605765,3.0135296666666664,-0.4477872133333333,258.24608333333333,151.91351666666665,263.9278166666667,254.90805,291.6385166666667,344.7388,511.5352666666667,629.96395,574.81925,394.47016666666667,390.17701666666665,375.9805666666667,400.12256666666667,382.59335,399.6763333333334,357.81725,400.96823333333333,342.4200166666667,412.33935,399.0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
